id,instance,goal,result,duration,verdict,corr_result
89,aba_25_0.3_5_10_0.aba,3,YES,0.99,corr,YES
90,aba_500_0.1_5_5_7.aba,464,NO,1.14,inc,YES
91,aba_25_0.3_5_10_9.aba,5,YES,0.92,corr,YES
92,aba_5000_0.3_5_10_5.aba,1185,NO,9.62,corr,NO
93,aba_2000_0.1_5_5_4.aba,1357,NO,1.83,inc,YES
94,aba_2000_0.3_5_5_6.aba,391,,600.0,TIMEOUT,YES
95,aba_2000_0.3_10_5_1.aba,1941,NO,2.91,inc,YES
96,aba_5000_0.1_5_10_0.aba,402,NO,4.08,corr,NO
97,aba_500_0.3_5_5_6.aba,475,NO,1.22,corr,NO
98,aba_100_0.1_10_10_8.aba,1,YES,3.8,corr,YES
99,aba_5000_0.3_10_5_0.aba,4558,NO,9.75,inc,YES
100,aba_25_0.3_5_5_2.aba,3,NO,0.83,corr,NO
101,aba_100_0.1_5_10_9.aba,5,YES,2.46,corr,YES
102,aba_5000_0.3_5_5_6.aba,3728,NO,8.12,MISSING,?
103,aba_500_0.1_5_5_6.aba,386,NO,1.18,corr,NO
104,aba_500_0.1_10_10_6.aba,228,NO,1.45,corr,NO
105,aba_100_0.3_5_5_2.aba,46,NO,3.62,corr,NO
106,aba_25_0.3_5_5_7.aba,11,NO,0.69,corr,NO
107,aba_500_0.1_10_10_0.aba,42,NO,6.14,corr,NO
108,aba_5000_0.3_5_10_2.aba,1215,,600.0,TIMEOUT,YES
109,aba_100_0.1_10_5_1.aba,39,NO,1.01,corr,NO
110,aba_500_0.3_5_5_3.aba,281,NO,1.25,corr,NO
111,aba_2000_0.1_10_5_5.aba,116,,600.0,TIMEOUT,NO
112,aba_500_0.1_5_5_3.aba,488,NO,1.33,corr,NO
113,aba_25_0.3_10_10_6.aba,5,YES,1.22,corr,YES
114,aba_100_0.1_5_10_1.aba,8,YES,2.35,corr,YES
115,aba_500_0.1_10_5_4.aba,37,NO,88.8,corr,NO
116,aba_2000_0.3_5_10_4.aba,528,,600.0,TIMEOUT,YES
117,aba_500_0.1_10_5_0.aba,382,NO,1.27,corr,NO
118,aba_2000_0.3_5_5_1.aba,1864,NO,2.48,corr,NO
119,aba_25_0.1_5_10_6.aba,22,NO,0.66,inc,YES
120,aba_500_0.1_5_5_1.aba,253,NO,1.19,corr,NO
121,aba_5000_0.1_5_10_2.aba,292,,600.0,TIMEOUT,YES
122,aba_25_0.1_10_10_2.aba,11,NO,0.74,corr,NO
123,aba_2000_0.1_5_10_5.aba,228,NO,2.2,inc,YES
124,aba_100_0.3_5_5_8.aba,93,NO,0.8,corr,NO
125,aba_5000_0.3_5_10_9.aba,1002,,600.0,TIMEOUT,YES
126,aba_500_0.1_5_5_4.aba,290,NO,1.24,inc,YES
127,aba_2000_0.1_10_5_6.aba,834,NO,2.21,inc,YES
128,aba_2000_0.1_10_10_5.aba,1795,NO,2.68,corr,NO
129,aba_5000_0.1_10_10_4.aba,1930,NO,5.26,corr,NO
130,aba_100_0.3_10_5_5.aba,1,NO,0.99,corr,NO
131,aba_500_0.3_10_5_7.aba,176,NO,1.51,inc,YES
132,aba_100_0.1_5_10_4.aba,10,YES,2.43,corr,YES
133,aba_500_0.3_10_5_0.aba,445,NO,1.59,inc,YES
134,aba_25_0.1_10_10_4.aba,10,NO,0.72,inc,YES
135,aba_5000_0.3_10_10_3.aba,805,,600.0,TIMEOUT,?
136,aba_5000_0.1_5_10_8.aba,478,,600.0,TIMEOUT,YES
137,aba_2000_0.3_5_5_5.aba,1864,NO,2.28,inc,YES
138,aba_100_0.3_10_10_1.aba,51,NO,1.04,corr,NO
139,aba_500_0.3_10_5_8.aba,132,NO,2.07,corr,NO
140,aba_2000_0.1_5_10_3.aba,16,NO,2.24,corr,NO
141,aba_2000_0.1_5_10_1.aba,368,NO,2.4,inc,YES
142,aba_100_0.3_5_5_9.aba,100,NO,1.26,corr,NO
143,aba_100_0.1_5_5_2.aba,55,NO,1.0,inc,YES
144,aba_500_0.1_10_10_7.aba,30,YES,62.29,corr,YES
145,aba_100_0.3_10_10_7.aba,20,NO,31.93,inc,YES
146,aba_25_0.1_5_5_8.aba,14,NO,0.65,corr,NO
147,aba_5000_0.1_5_5_3.aba,1979,NO,3.14,corr,NO
148,aba_100_0.3_10_10_3.aba,41,NO,1.01,corr,NO
149,aba_25_0.1_10_10_7.aba,4,NO,0.77,corr,NO
150,aba_100_0.3_10_10_4.aba,28,NO,5.33,inc,YES
151,aba_25_0.1_10_10_6.aba,1,YES,0.77,corr,YES
152,aba_25_0.3_5_5_1.aba,13,NO,0.63,corr,NO
153,aba_5000_0.1_5_5_7.aba,378,,600.0,TIMEOUT,YES
154,aba_2000_0.3_10_10_8.aba,719,NO,3.64,corr,NO
155,aba_500_0.3_10_5_2.aba,225,NO,1.47,inc,YES
156,aba_5000_0.1_5_5_9.aba,702,NO,3.08,corr,NO
157,aba_5000_0.3_5_10_3.aba,2417,NO,9.84,inc,YES
158,aba_100_0.1_5_10_8.aba,1,NO,0.9,corr,NO
159,aba_100_0.1_5_5_8.aba,53,NO,0.85,inc,YES
160,aba_100_0.1_10_5_5.aba,48,NO,0.93,corr,NO
161,aba_25_0.3_5_10_1.aba,19,NO,0.7,corr,NO
162,aba_5000_0.3_5_10_8.aba,811,NO,9.98,corr,NO
163,aba_25_0.1_5_5_9.aba,1,YES,0.78,corr,YES
164,aba_25_0.1_10_10_0.aba,21,NO,0.72,inc,YES
165,aba_500_0.3_10_10_5.aba,426,NO,1.54,corr,NO
166,aba_5000_0.3_10_5_1.aba,899,NO,15.12,corr,NO
167,aba_100_0.1_10_5_6.aba,33,NO,0.95,corr,NO
168,aba_2000_0.3_10_5_3.aba,469,NO,3.3,inc,YES
169,aba_2000_0.3_10_5_2.aba,1394,NO,3.19,inc,YES
170,aba_100_0.1_10_10_3.aba,5,YES,3.75,corr,YES
171,aba_500_0.3_10_5_1.aba,156,NO,1.68,inc,YES
172,aba_500_0.3_5_10_5.aba,130,YES,30.92,corr,YES
173,aba_500_0.3_10_10_7.aba,475,NO,1.57,inc,YES
174,aba_25_0.3_5_5_0.aba,2,NO,1.2,corr,NO
175,aba_5000_0.1_5_10_6.aba,500,,600.0,TIMEOUT,NO
176,aba_25_0.1_10_10_9.aba,2,YES,0.92,corr,YES
177,aba_25_0.1_10_10_8.aba,2,YES,0.72,corr,YES
178,aba_5000_0.1_5_5_0.aba,3984,NO,3.31,inc,YES
179,aba_5000_0.3_10_10_1.aba,1700,NO,12.88,corr,NO
180,aba_5000_0.3_5_5_4.aba,2164,NO,8.48,MISSING,?
181,aba_2000_0.3_5_10_6.aba,1576,NO,3.16,corr,NO
182,aba_2000_0.1_5_10_6.aba,34,,600.0,TIMEOUT,YES
183,aba_500_0.1_5_5_9.aba,282,NO,1.25,corr,NO
184,aba_100_0.3_10_5_9.aba,20,NO,3.75,corr,NO
185,aba_5000_0.1_10_5_9.aba,585,NO,4.39,inc,YES
186,aba_25_0.1_5_5_5.aba,1,YES,0.7,corr,YES
187,aba_100_0.3_10_5_1.aba,80,NO,0.94,inc,YES
188,aba_25_0.1_10_5_0.aba,13,NO,0.67,inc,YES
189,aba_100_0.3_10_10_9.aba,78,NO,1.04,corr,NO
190,aba_25_0.3_5_10_4.aba,8,YES,1.05,corr,YES
191,aba_500_0.1_5_10_8.aba,27,YES,21.2,corr,YES
192,aba_2000_0.1_10_5_0.aba,1895,NO,2.66,inc,YES
193,aba_500_0.3_5_10_1.aba,34,YES,30.37,corr,YES
194,aba_25_0.3_5_10_2.aba,6,NO,0.68,corr,NO
195,aba_2000_0.3_10_10_9.aba,900,NO,4.57,corr,NO
196,aba_25_0.3_10_10_2.aba,5,NO,0.8,corr,NO
197,aba_100_0.1_5_5_7.aba,2,YES,2.2,corr,YES
198,aba_25_0.3_10_5_5.aba,22,NO,0.72,corr,NO
199,aba_2000_0.1_10_10_4.aba,16,,600.0,TIMEOUT,YES
200,aba_25_0.1_5_10_7.aba,6,NO,0.69,inc,YES
201,aba_25_0.1_10_5_5.aba,6,NO,0.77,corr,NO
202,aba_100_0.3_5_5_6.aba,58,NO,0.8,corr,NO
203,aba_500_0.3_10_5_9.aba,263,NO,1.42,inc,YES
204,aba_25_0.3_10_10_1.aba,21,NO,0.72,corr,NO
205,aba_500_0.1_10_5_5.aba,171,NO,1.27,corr,NO
206,aba_5000_0.3_10_5_4.aba,1390,,600.0,TIMEOUT,YES
207,aba_500_0.3_5_10_0.aba,36,YES,30.38,corr,YES
208,aba_5000_0.3_5_5_5.aba,1372,,600.0,TIMEOUT,?
209,aba_5000_0.3_5_5_7.aba,2005,NO,7.31,MISSING,?
210,aba_100_0.1_10_5_3.aba,8,NO,3.76,corr,NO
211,aba_100_0.3_5_5_3.aba,100,NO,0.79,inc,YES
212,aba_500_0.1_10_5_9.aba,431,NO,1.43,corr,NO
213,aba_2000_0.3_5_5_2.aba,1812,NO,2.28,inc,YES
214,aba_5000_0.1_10_10_7.aba,84,,600.0,TIMEOUT,YES
215,aba_100_0.1_10_10_1.aba,2,YES,3.63,corr,YES
216,aba_2000_0.3_5_10_1.aba,383,,600.0,TIMEOUT,YES
217,aba_25_0.3_10_10_4.aba,3,YES,1.32,corr,YES
218,aba_2000_0.1_10_5_8.aba,1352,NO,2.31,inc,YES
219,aba_25_0.3_10_5_1.aba,20,NO,0.71,inc,YES
220,aba_100_0.1_10_10_7.aba,13,NO,0.91,inc,YES
221,aba_100_0.3_5_5_5.aba,42,NO,0.88,inc,YES
222,aba_5000_0.3_5_5_2.aba,3069,NO,6.56,MISSING,?
223,aba_100_0.3_10_10_0.aba,78,NO,0.98,inc,YES
224,aba_500_0.3_10_10_0.aba,438,NO,1.62,corr,NO
225,aba_5000_0.1_10_5_0.aba,4063,NO,4.4,inc,YES
226,aba_500_0.3_5_5_4.aba,136,,600.0,TIMEOUT,YES
227,aba_5000_0.1_10_5_8.aba,548,NO,4.23,inc,YES
228,aba_5000_0.1_5_10_5.aba,377,,600.0,TIMEOUT,YES
229,aba_5000_0.3_10_5_8.aba,1459,NO,12.85,corr,NO
230,aba_25_0.3_10_10_0.aba,9,NO,0.7,corr,NO
231,aba_500_0.1_10_10_3.aba,41,YES,61.05,corr,YES
232,aba_2000_0.1_5_10_8.aba,806,NO,2.33,corr,NO
233,aba_2000_0.3_5_5_0.aba,1511,NO,2.43,corr,NO
234,aba_25_0.3_10_5_0.aba,2,NO,1.27,corr,NO
235,aba_100_0.1_10_5_8.aba,20,NO,1.05,corr,NO
236,aba_500_0.1_5_5_0.aba,43,YES,17.97,corr,YES
237,aba_2000_0.3_10_5_6.aba,954,NO,2.83,corr,NO
238,aba_25_0.3_10_5_4.aba,2,NO,0.99,corr,NO
239,aba_2000_0.1_5_10_0.aba,1883,NO,2.29,corr,NO
240,aba_100_0.1_5_5_3.aba,56,NO,0.82,inc,YES
241,aba_2000_0.1_10_5_4.aba,1241,NO,2.26,inc,YES
242,aba_5000_0.3_10_5_3.aba,332,NO,11.79,inc,YES
243,aba_500_0.1_10_5_8.aba,26,,600.0,TIMEOUT,NO
244,aba_500_0.3_5_5_9.aba,193,,600.0,TIMEOUT,NO
245,aba_100_0.3_5_5_7.aba,16,NO,20.61,inc,YES
246,aba_2000_0.3_10_10_7.aba,1886,NO,3.39,corr,NO
247,aba_100_0.3_10_10_2.aba,57,NO,0.94,corr,NO
248,aba_5000_0.3_5_10_0.aba,1132,,600.0,TIMEOUT,YES
249,aba_5000_0.3_10_10_9.aba,2996,NO,67.2,MISSING,?
250,aba_500_0.3_10_5_4.aba,223,NO,82.55,corr,NO
251,aba_25_0.3_10_5_3.aba,17,NO,0.75,inc,YES
252,aba_2000_0.1_5_5_9.aba,206,NO,1.89,corr,NO
253,aba_2000_0.1_10_5_1.aba,1422,NO,2.27,inc,YES
254,aba_5000_0.1_10_10_3.aba,739,,600.0,TIMEOUT,YES
255,aba_25_0.3_5_5_3.aba,20,NO,0.77,corr,NO
256,aba_100_0.1_5_5_4.aba,3,YES,2.58,corr,YES
257,aba_25_0.1_10_10_5.aba,16,NO,0.73,inc,YES
258,aba_5000_0.1_5_5_4.aba,3621,NO,3.73,inc,YES
259,aba_5000_0.3_10_5_6.aba,1717,NO,26.94,inc,YES
260,aba_25_0.3_10_5_8.aba,15,NO,1.12,corr,NO
261,aba_100_0.1_10_10_6.aba,6,YES,3.81,corr,YES
262,aba_2000_0.3_5_5_4.aba,72,,600.0,TIMEOUT,NO
263,aba_100_0.3_5_5_1.aba,63,NO,0.85,corr,NO
264,aba_5000_0.1_5_5_2.aba,532,NO,3.77,corr,NO
265,aba_5000_0.3_10_5_9.aba,4169,NO,14.04,inc,YES
266,aba_2000_0.3_5_5_3.aba,1898,NO,2.34,corr,NO
267,aba_500_0.1_10_10_2.aba,336,NO,1.39,inc,YES
268,aba_5000_0.1_5_10_3.aba,2670,NO,3.89,inc,YES
269,aba_100_0.3_5_10_5.aba,7,YES,2.44,corr,YES
270,aba_2000_0.1_5_5_2.aba,1934,NO,1.84,corr,NO
271,aba_5000_0.3_10_5_5.aba,3966,NO,17.74,inc,YES
272,aba_100_0.3_5_10_1.aba,1,YES,3.19,corr,YES
273,aba_25_0.1_5_5_7.aba,15,NO,0.66,inc,YES
274,aba_2000_0.1_5_5_6.aba,532,NO,1.79,corr,NO
275,aba_2000_0.3_5_10_8.aba,145,,600.0,TIMEOUT,YES
276,aba_25_0.1_5_10_3.aba,2,YES,0.7,corr,YES
277,aba_500_0.3_10_10_4.aba,126,NO,1.79,corr,NO
278,aba_2000_0.1_5_5_0.aba,114,,600.0,TIMEOUT,YES
279,aba_100_0.3_5_10_4.aba,20,YES,2.53,corr,YES
280,aba_5000_0.3_5_5_0.aba,4221,NO,6.8,MISSING,?
281,aba_25_0.3_10_10_3.aba,25,NO,0.72,corr,NO
282,aba_500_0.3_5_5_1.aba,181,NO,1.36,corr,NO
283,aba_5000_0.1_5_10_1.aba,241,,600.0,TIMEOUT,YES
284,aba_500_0.1_10_5_1.aba,361,NO,1.66,corr,NO
285,aba_500_0.3_10_5_3.aba,400,NO,1.51,inc,YES
286,aba_100_0.1_10_10_4.aba,7,YES,3.99,corr,YES
287,aba_2000_0.1_10_5_7.aba,1901,NO,2.38,inc,YES
288,aba_500_0.3_10_5_6.aba,327,NO,1.5,inc,YES
289,aba_5000_0.1_10_10_6.aba,704,NO,5.34,inc,YES
290,aba_500_0.3_5_5_2.aba,227,NO,1.29,inc,YES
291,aba_100_0.3_10_5_6.aba,86,NO,1.08,corr,NO
292,aba_100_0.3_10_10_8.aba,1,YES,3.9,corr,YES
293,aba_25_0.3_10_5_2.aba,11,NO,0.71,inc,YES
294,aba_2000_0.1_10_10_3.aba,82,,600.0,TIMEOUT,NO
295,aba_500_0.1_10_5_7.aba,310,NO,1.35,corr,NO
296,aba_100_0.1_5_5_5.aba,4,YES,2.24,corr,YES
297,aba_25_0.1_5_5_1.aba,1,NO,0.65,corr,NO
298,aba_2000_0.3_10_5_9.aba,1306,NO,2.91,corr,NO
299,aba_100_0.1_10_10_9.aba,6,YES,3.94,corr,YES
300,aba_100_0.3_10_5_4.aba,25,NO,6.6,inc,YES
301,aba_2000_0.1_10_10_8.aba,44,,600.0,TIMEOUT,YES
302,aba_5000_0.1_10_10_1.aba,4062,NO,5.41,inc,YES
303,aba_25_0.3_5_5_8.aba,16,NO,0.72,corr,NO
304,aba_100_0.1_5_5_6.aba,62,NO,1.03,corr,NO
305,aba_25_0.1_5_10_1.aba,11,YES,0.77,corr,YES
306,aba_100_0.3_5_5_0.aba,90,NO,0.91,corr,NO
307,aba_2000_0.3_5_10_9.aba,1374,NO,2.9,corr,NO
308,aba_5000_0.1_10_5_4.aba,1536,NO,4.38,inc,YES
309,aba_100_0.1_10_10_2.aba,14,NO,1.07,corr,NO
310,aba_2000_0.1_10_10_0.aba,175,,600.0,TIMEOUT,YES
311,aba_2000_0.3_10_5_8.aba,721,NO,2.79,corr,NO
312,aba_25_0.1_5_5_0.aba,2,YES,0.72,corr,YES
313,aba_2000_0.1_5_5_5.aba,1463,NO,1.93,inc,YES
314,aba_25_0.3_10_5_7.aba,17,NO,0.93,corr,NO
315,aba_500_0.1_10_10_5.aba,355,NO,4.48,inc,YES
316,aba_2000_0.3_10_10_2.aba,1507,NO,3.92,corr,NO
317,aba_2000_0.1_10_10_9.aba,1730,NO,2.62,inc,YES
318,aba_500_0.1_10_10_9.aba,460,NO,1.36,corr,NO
319,aba_500_0.3_5_10_9.aba,44,YES,30.47,corr,YES
320,aba_25_0.1_5_5_6.aba,1,YES,0.9,corr,YES
321,aba_500_0.3_10_10_8.aba,445,NO,2.42,corr,NO
322,aba_100_0.1_10_5_4.aba,26,NO,1.0,corr,NO
323,aba_500_0.1_10_5_6.aba,298,NO,1.34,corr,NO
324,aba_2000_0.1_10_5_2.aba,418,NO,2.26,inc,YES
325,aba_5000_0.3_10_10_2.aba,2403,NO,12.79,MISSING,?
326,aba_5000_0.3_10_10_7.aba,1675,NO,12.81,MISSING,?
327,aba_5000_0.1_10_10_9.aba,141,,600.0,TIMEOUT,YES
328,aba_500_0.1_5_10_0.aba,99,NO,1.29,corr,NO
329,aba_100_0.1_5_10_6.aba,86,NO,0.9,inc,YES
330,aba_500_0.3_5_10_7.aba,44,NO,1.58,corr,NO
331,aba_2000_0.3_10_5_4.aba,1500,NO,3.19,inc,YES
332,aba_500_0.3_5_5_0.aba,391,NO,1.28,corr,NO
333,aba_100_0.3_10_10_5.aba,66,NO,1.01,inc,YES
334,aba_5000_0.1_10_10_8.aba,983,NO,5.36,inc,YES
335,aba_500_0.3_10_10_1.aba,342,NO,1.63,corr,NO
336,aba_2000_0.1_10_10_6.aba,1652,NO,2.66,inc,YES
337,aba_500_0.3_5_5_7.aba,421,NO,1.3,corr,NO
338,aba_2000_0.1_10_10_1.aba,1614,NO,2.5,corr,NO
339,aba_2000_0.1_10_10_2.aba,193,,600.0,TIMEOUT,YES
340,aba_500_0.3_5_10_6.aba,402,NO,1.52,corr,NO
341,aba_5000_0.1_5_5_6.aba,519,NO,4.27,inc,YES
342,aba_5000_0.1_5_5_8.aba,2777,NO,3.27,MISSING,?
343,aba_100_0.3_10_10_6.aba,74,NO,1.0,corr,NO
344,aba_2000_0.1_10_10_7.aba,169,,600.0,TIMEOUT,YES
345,aba_500_0.1_5_5_8.aba,29,YES,178.17,corr,YES
346,aba_25_0.3_5_10_6.aba,8,YES,0.95,corr,YES
347,aba_5000_0.3_5_5_9.aba,4902,NO,6.96,MISSING,?
348,aba_500_0.1_5_10_9.aba,454,NO,1.21,corr,NO
349,aba_5000_0.1_10_5_5.aba,3305,NO,4.22,inc,YES
350,aba_100_0.1_10_5_9.aba,71,NO,1.05,corr,NO
351,aba_100_0.1_5_10_3.aba,9,YES,2.28,corr,YES
352,aba_5000_0.1_5_10_9.aba,26,,600.0,TIMEOUT,YES
353,aba_100_0.3_5_10_0.aba,68,NO,0.88,inc,YES
354,aba_5000_0.3_10_5_2.aba,4355,NO,10.01,inc,YES
355,aba_25_0.3_10_10_7.aba,9,NO,0.69,corr,NO
356,aba_500_0.1_5_5_5.aba,373,NO,1.15,corr,NO
357,aba_2000_0.3_10_10_1.aba,909,NO,4.44,corr,NO
358,aba_5000_0.1_10_10_5.aba,1316,NO,5.03,inc,YES
359,aba_2000_0.3_10_10_0.aba,1942,NO,3.54,corr,NO
360,aba_2000_0.1_5_5_3.aba,1856,NO,2.12,inc,YES
361,aba_2000_0.3_5_10_0.aba,252,,600.0,TIMEOUT,NO
362,aba_5000_0.3_10_10_4.aba,1040,,600.0,TIMEOUT,?
363,aba_2000_0.3_5_5_7.aba,825,NO,2.31,corr,NO
364,aba_500_0.1_10_10_4.aba,241,NO,1.4,inc,YES
365,aba_25_0.3_5_5_9.aba,2,NO,0.9,corr,NO
366,aba_100_0.1_10_5_7.aba,48,NO,1.09,inc,YES
367,aba_25_0.1_5_5_2.aba,14,YES,0.67,corr,YES
368,aba_25_0.1_5_5_3.aba,1,YES,1.04,corr,YES
369,aba_500_0.3_10_10_9.aba,164,NO,2.02,corr,NO
370,aba_100_0.3_5_10_9.aba,15,NO,1.06,corr,NO
371,aba_5000_0.3_10_5_7.aba,1952,NO,9.82,inc,YES
372,aba_5000_0.1_10_10_2.aba,2987,NO,5.38,inc,YES
373,aba_25_0.3_10_10_9.aba,9,NO,0.78,corr,NO
374,aba_5000_0.1_10_5_1.aba,3347,NO,4.34,inc,YES
375,aba_100_0.3_5_10_8.aba,20,YES,2.61,corr,YES
376,aba_25_0.3_5_10_8.aba,25,NO,0.66,corr,NO
377,aba_100_0.3_10_5_7.aba,67,NO,0.9,inc,YES
378,aba_500_0.3_5_10_4.aba,6,YES,29.6,corr,YES
379,aba_2000_0.3_10_5_5.aba,303,,600.0,TIMEOUT,YES
380,aba_500_0.1_10_10_1.aba,347,NO,1.35,inc,YES
381,aba_500_0.3_5_5_8.aba,455,NO,1.21,inc,YES
382,aba_100_0.3_10_5_2.aba,14,NO,1.11,corr,NO
383,aba_2000_0.3_5_5_8.aba,1235,NO,2.32,corr,NO
384,aba_5000_0.1_10_5_2.aba,1824,NO,4.56,inc,YES
385,aba_500_0.1_10_5_3.aba,281,NO,1.27,corr,NO
386,aba_2000_0.3_5_10_2.aba,471,,600.0,TIMEOUT,YES
387,aba_100_0.1_10_10_0.aba,96,NO,1.03,inc,YES
